bead1Er,bead1Pm,bead2Er,bead2Pm,bead3Er,bead3Pm,bead4Er,bead4Pm,cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,EEA1Er,EEA1Pm,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,FeCyCy,FeEnEr,FeEnPm,FeEnRabA,FeEnRabB,FeEnRabC,FeEnRabD,FeEnRabE,FeEnRabF,FeEnRabG,FeEnRabH,FeEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,M6PREr,M6PRPm,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,NH3CyEr,NH3CyPm,NH3EnEr,NH3EnPm,NH4EnEr,NH4EnPm,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnEr,ovaEnPm,ovaEnRabA,ovaEnRabB,ovaEnRabC,ovaEnRabD,ovaEnRabE,ovaEnRabF,ovaEnRabG,ovaEnRabH,ovaEnRabI,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,povaEnEr,povaEnPm,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnEr,R-TfEnPm,R-TfEnRabA,R-TfEnRabB,R-TfEnRabC,R-TfEnRabD,R-TfEnRabE,R-TfEnRabF,R-TfEnRabG,R-TfEnRabH,R-TfEnRabI,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,TfEnEr,TfEnPm,TfEnRabA,TfEnRabB,TfEnRabC,TfEnRabD,TfEnRabE,TfEnRabF,TfEnRabG,TfEnRabH,TfEnRabI,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,339.7,8.451,2.098,3.556,0.2696,0.03922,0.006848,0.00392,0.001094,0.001159,0.08183,103.4,4.291,10.64,3.229E-4,4.975E-4,0.006737,4.41E-4,0.006349,0.007402,0.003589,0.003968,0.01638,1.07E-46,0.0,6.525999999999999E-41,5.6449999999999996E-39,2.7149999999999998E-39,5.978E-39,1.481E-40,1.1979999999999999E-40,8.441E-42,7.467000000000001E-42,2.2570000000000002E-42,1.3520000000000001E-42,4.291,10.64,3.229E-4,4.975E-4,0.006737,4.41E-4,0.006349,0.007402,0.003589,0.003968,0.01638,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.6,287.1,6.173,2.01,50.95,0.5399,0.4251,0.5177,0.4874,0.5258,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.76,2.253,0.1862,2.512,0.0863,0.01781,0.002598,0.001963,3.537E-4,3.664E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.851E-5,650.3,955200.0,1057000.0,46540.0,42230.0,2914000.0,31090.0,23540.0,26720.0,32110.0,25090.0,1.041E-39,3.859E-39,1.258E-36,4.041E-37,4.272E-37,5.39E-38,5.702E-39,8.651E-40,5.3179999999999995E-40,1.576E-40,1.875E-40,1.618E-40,1.331E-36,7.628E-38,8.244E-38,2.396E-37,1.654E-39,1.758E-39,3.459E-40,1.967E-40,4.1599999999999995E-41,3.6849999999999997E-41,2.504E-4,0.4087,0.1839,0.0625,0.1046,0.006572,0.001134,1.865E-4,1.122E-4,2.787E-5,2.993E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.778E-5,0.0903,2.752E-4,2.816E-5,1.617E-5,1.107E-5,5.8E-6,5.892E-6,1.671E-6,8.913E-7,1.721E-6,0.0,1.694E-41,1.583E-44,2.616E-46,4.3099999999999997E-47,3.177E-47,2.564E-50,3.4279999999999997E-51,1.688E-49,2.5429999999999998E-51,9.004999999999999E-51,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,339.9,8.363,2.005,3.564,0.2967,0.03922,0.006857,0.003937,0.001106,0.001173,0.08183,103.4,4.291,10.64,3.263E-4,4.866E-4,0.006743,4.342E-4,0.006348,0.007402,0.003589,0.003968,0.01637,1.088E-46,0.0,2.3079999999999997E-41,5.398E-39,2.563E-39,6.144999999999999E-39,1.224E-40,1.196E-40,8.440000000000001E-42,7.276000000000001E-42,1.707E-42,1.2340000000000001E-42,4.291,10.64,3.263E-4,4.866E-4,0.006743,4.342E-4,0.006348,0.007402,0.003589,0.003968,0.01637,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.6,291.1,5.046,2.236,49.74,0.5498,0.4144,0.5061,0.4879,0.5395,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.78,2.217,0.188,2.517,0.09268,0.01782,0.002606,0.001977,3.649E-4,3.803E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.841E-5,650.3,955200.0,1052000.0,46530.0,42110.0,2917000.0,30150.0,23380.0,26660.0,32070.0,25100.0,1.041E-39,1.378E-39,1.2530000000000002E-36,3.977E-37,4.3149999999999996E-37,5.881E-38,5.701E-39,8.677E-40,5.3559999999999995E-40,1.608E-40,1.892E-40,1.618E-40,1.3330000000000001E-36,6.609E-38,8.02E-38,2.3929999999999998E-37,1.484E-39,1.7559999999999998E-39,3.439E-40,1.949E-40,3.986E-41,3.6679999999999996E-41,2.504E-4,0.409,0.1823,0.06142,0.1052,0.007133,0.001134,1.868E-4,1.127E-4,2.816E-5,3.025E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.778E-5,0.0903,2.724E-4,2.819E-5,1.607E-5,1.163E-5,5.794E-6,5.892E-6,1.671E-6,8.913E-7,1.721E-6,0.0,1.694E-41,1.572E-44,2.609E-46,4.3229999999999994E-47,1.33E-46,2.569E-50,3.435E-51,1.688E-49,2.55E-51,9.048999999999999E-51,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,340.0,8.231,2.064,3.551,0.3055,0.0393,0.006987,0.004057,0.001283,0.00124,0.08183,103.4,4.291,10.64,3.232E-4,4.991E-4,0.006755,4.136E-4,0.006003,0.007427,0.003619,0.004005,0.01663,1.1060000000000001E-46,0.0,4.1749999999999995E-41,4.569E-39,2.605E-39,6.202E-39,1.484E-40,1.199E-40,8.951000000000001E-42,7.618E-42,2.206E-42,1.4190000000000002E-42,4.291,10.64,3.232E-4,4.991E-4,0.006755,4.136E-4,0.006003,0.007427,0.003619,0.004005,0.01663,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.6,299.4,5.669,3.207,49.46,0.5619,0.409,0.5113,0.491,0.5482,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.78,2.215,0.1858,2.517,0.09586,0.01783,0.002642,0.00201,4.127E-4,4.005E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.841E-5,650.3,955200.0,1042000.0,46730.0,41810.0,2925000.0,29480.0,23260.0,26670.0,32080.0,25160.0,1.041E-39,3.304E-39,1.236E-36,4.2099999999999995E-37,4.3359999999999996E-37,5.994E-38,5.712E-39,8.863E-40,5.537E-40,1.86E-40,1.994E-40,1.618E-40,1.3350000000000002E-36,5.631E-38,7.935E-38,2.368E-37,1.861E-39,1.7559999999999998E-39,3.484E-40,1.984E-40,4.697E-41,3.8699999999999995E-41,2.504E-4,0.4098,0.1792,0.06402,0.1052,0.00736,0.001136,1.901E-4,1.157E-4,3.267E-5,3.197E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.778E-5,0.0903,2.718E-4,2.842E-5,1.617E-5,1.174E-5,5.786E-6,5.894E-6,1.673E-6,8.939E-7,1.724E-6,0.0,1.694E-41,1.572E-44,2.629E-46,4.399E-47,1.3360000000000002E-46,2.568E-50,3.433E-51,1.687E-49,2.5479999999999998E-51,9.044999999999999E-51,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,340.0,8.14,2.098,3.562,0.302,0.04045,0.007275,0.004057,0.001282,0.001239,0.08183,103.4,4.291,10.64,3.341E-4,5.05E-4,0.006741,4.156E-4,0.005991,0.007418,0.00361,0.003994,0.01666,1.122E-46,0.0,2.4569999999999996E-41,3.9089999999999996E-39,2.605E-39,6.224E-39,1.426E-40,1.334E-40,1.2329999999999998E-41,7.451E-42,1.988E-42,1.2990000000000001E-42,4.291,10.64,3.341E-4,5.05E-4,0.006741,4.156E-4,0.005991,0.007418,0.00361,0.003994,0.01666,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.6,305.2,7.635,3.243,47.74,0.5437,0.3969,0.4967,0.4732,0.5304,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.79,2.202,0.1829,2.518,0.09638,0.02125,0.003498,0.00201,4.124E-4,4.004E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.836E-5,650.3,955200.0,1038000.0,46410.0,41360.0,2928000.0,28960.0,23210.0,26700.0,32110.0,25210.0,1.041E-39,8.553E-40,1.2350000000000001E-36,4.214E-37,4.383E-37,5.932E-38,6.052999999999999E-39,9.741E-40,5.568E-40,1.894E-40,2.012E-40,1.618E-40,1.3360000000000001E-36,4.791E-38,7.845E-38,2.347E-37,1.766E-39,1.686E-39,3.284E-40,1.948E-40,4.342E-41,3.6739999999999996E-41,2.504E-4,0.4099,0.1773,0.06472,0.1054,0.007306,0.00117,1.984E-4,1.157E-4,3.266E-5,3.196E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.778E-5,0.0903,2.704E-4,2.874E-5,1.68E-5,1.18E-5,5.797E-6,5.897E-6,1.675E-6,8.959E-7,1.718E-6,0.0,1.694E-41,1.56E-44,3.409E-46,8.337E-47,1.406E-46,2.6E-50,3.512E-51,1.686E-49,2.5469999999999997E-51,9.041E-51,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,339.3,8.829,2.126,3.578,0.3027,0.04048,0.007283,0.004102,0.001317,0.001385,0.08183,103.4,4.291,10.64,3.329E-4,5.057E-4,0.006727,4.22E-4,0.005991,0.004489,0.002878,0.003079,0.02126,1.135E-46,0.0,2.5309999999999996E-41,3.247E-39,2.671E-39,6.293E-39,1.181E-40,1.338E-40,1.225E-41,7.277000000000001E-42,1.751E-42,1.276E-42,4.291,10.64,3.329E-4,5.057E-4,0.006727,4.22E-4,0.005991,0.004489,0.002878,0.003079,0.02126,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.4,302.1,7.151,2.005,46.2,0.4978,0.3882,0.4937,0.4775,0.5911,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.61,2.354,0.1894,2.532,0.09635,0.02126,0.003501,0.002017,4.18E-4,4.329E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.826E-5,650.1,955200.0,1036000.0,46180.0,41880.0,2927000.0,28170.0,23060.0,26550.0,32010.0,29810.0,1.041E-39,6.702E-40,1.234E-36,4.28E-37,4.406E-37,5.976E-38,6.061E-39,9.822999999999999E-40,5.7229999999999996E-40,2.028E-40,2.324E-40,1.618E-40,1.3300000000000001E-36,9.081E-38,7.809E-38,2.34E-37,1.472E-39,1.682E-39,3.249E-40,1.91E-40,3.9669999999999996E-41,3.518E-41,2.504E-4,0.408,0.1915,0.06569,0.1058,0.007328,0.00117,1.991E-4,1.173E-4,3.388E-5,3.593E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.774E-5,0.0903,2.889E-4,2.941E-5,1.7E-5,1.179E-5,5.793E-6,5.834E-6,1.659E-6,8.763E-7,1.845E-6,0.0,1.694E-41,1.911E-44,4.069E-46,1.2570000000000001E-46,1.4050000000000001E-46,2.599E-50,3.5099999999999996E-51,1.684E-49,2.545E-51,9.03E-51,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,339.3,8.747,2.125,3.592,0.3592,0.04121,0.007281,0.004101,0.001314,0.001384,0.08183,103.4,4.291,10.64,3.32E-4,5.032E-4,0.006726,4.222E-4,0.006026,0.004458,0.002878,0.003079,0.02126,1.147E-46,0.0,2.6049999999999996E-41,2.923E-39,2.609E-39,6.321999999999999E-39,1.055E-40,1.668E-40,1.216E-41,7.112000000000001E-42,1.527E-42,1.0830000000000001E-42,4.291,10.64,3.32E-4,5.032E-4,0.006726,4.222E-4,0.006026,0.004458,0.002878,0.003079,0.02126,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.4,307.7,7.393,1.975,43.65,0.4701,0.3689,0.472,0.4548,0.5636,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.62,2.33,0.1898,2.537,0.1026,0.02176,0.0035,0.002016,4.176E-4,4.328E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.826E-5,650.1,955200.0,1036000.0,46280.0,40870.0,2927000.0,27530.0,23000.0,26540.0,31930.0,29560.0,1.041E-39,5.277E-40,1.2250000000000001E-36,4.299E-37,4.44E-37,6.909E-38,6.158E-39,9.836E-40,5.743E-40,2.049E-40,2.336E-40,1.618E-40,1.3300000000000001E-36,8.489E-38,7.667E-38,2.3309999999999998E-37,1.338E-39,1.7159999999999998E-39,3.224E-40,1.885E-40,3.711E-41,3.3779999999999996E-41,2.504E-4,0.4081,0.1898,0.06551,0.1062,0.008483,0.001192,1.99E-4,1.172E-4,3.381E-5,3.592E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.774E-5,0.0903,2.875E-4,2.944E-5,1.702E-5,1.296E-5,5.821E-6,5.832E-6,1.659E-6,8.765E-7,1.846E-6,0.0,1.694E-41,1.907E-44,4.443E-46,1.2580000000000001E-46,1.563E-46,2.696E-50,3.81E-51,1.688E-49,3.9289999999999994E-51,9.411999999999999E-51,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,339.3,8.603,2.198,3.597,0.4163,0.04147,0.008691,0.004717,0.00244,0.002369,0.08183,103.4,4.291,10.64,3.293E-4,5.282E-4,0.006708,5.227E-4,0.005946,0.004453,0.002873,0.00314,0.02118,1.157E-46,0.0,2.6789999999999996E-41,3.853E-39,2.461E-39,6.424E-39,9.117999999999999E-41,1.662E-40,1.2179999999999998E-41,7.032000000000001E-42,1.407E-42,1.025E-42,4.291,10.64,3.293E-4,5.282E-4,0.006708,5.227E-4,0.005946,0.004453,0.002873,0.00314,0.02118,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.4,311.5,6.363,2.071,41.89,0.5007,0.3603,0.4611,0.4489,0.5606,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.62,2.308,0.1907,2.541,0.1179,0.02183,0.003879,0.002182,7.213E-4,6.969E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.822E-5,650.1,955200.0,1039000.0,46360.0,39760.0,2923000.0,29800.0,23290.0,27020.0,32520.0,30160.0,1.041E-39,4.157E-40,1.2010000000000001E-36,4.448E-37,4.466E-37,8.161999999999999E-38,6.209E-39,1.2779999999999999E-39,7.04E-40,4.409E-40,4.3939999999999996E-40,1.618E-40,1.3300000000000001E-36,7.854E-38,7.571E-38,2.318E-37,1.156E-39,1.713E-39,3.209E-40,1.865E-40,3.5399999999999997E-41,3.2919999999999996E-41,2.504E-4,0.4082,0.1864,0.06712,0.1063,0.009891,0.001199,2.329E-4,1.32E-4,6.088E-5,5.958E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.774E-5,0.0903,2.85E-4,2.927E-5,1.74E-5,1.479E-5,5.824E-6,5.878E-6,1.679E-6,9.158E-7,1.874E-6,0.0,1.694E-41,1.9099999999999999E-44,4.4340000000000005E-46,1.259E-46,1.268E-46,2.696E-50,3.809E-51,1.687E-49,3.9329999999999996E-51,9.404999999999999E-51,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,339.3,8.472,2.178,3.588,0.5169,0.0419,0.008988,0.00483,0.00267,0.00266,0.08183,103.4,4.291,10.64,3.181E-4,5.397E-4,0.006702,4.966E-4,0.005946,0.004452,0.002872,0.003139,0.02121,1.17E-46,0.0,2.754E-41,4.84E-39,2.4889999999999998E-39,6.537999999999999E-39,8.139E-41,1.657E-40,1.216E-41,6.963000000000001E-42,1.2800000000000001E-42,9.456E-43,4.291,10.64,3.181E-4,5.397E-4,0.006702,4.966E-4,0.005946,0.004452,0.002872,0.003139,0.02121,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.4,314.5,10.7,2.541,42.92,0.5383,0.368,0.4752,0.4764,0.5121,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.62,2.262,0.2012,2.546,0.1448,0.02193,0.003969,0.00221,7.765E-4,7.827E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.817E-5,650.1,955200.0,1044000.0,47030.0,39200.0,2919000.0,29100.0,24840.0,26940.0,32440.0,29460.0,1.041E-39,3.276E-40,1.184E-36,4.486E-37,4.4579999999999995E-37,1.028E-37,6.303999999999999E-39,1.343E-39,7.305E-40,4.938E-40,5.009E-40,1.618E-40,1.3300000000000001E-36,6.974E-38,7.47E-38,2.314E-37,1.025E-39,1.7109999999999998E-39,3.185E-40,1.847E-40,3.361E-41,3.1669999999999997E-41,2.504E-4,0.4082,0.1833,0.06766,0.1062,0.01226,0.001209,2.399E-4,1.348E-4,6.655E-5,6.585E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.774E-5,0.0903,2.797E-4,3.113E-5,1.757E-5,1.817E-5,5.837E-6,5.88E-6,1.683E-6,9.227E-7,1.883E-6,0.0,1.694E-41,1.9019999999999998E-44,5.06E-46,1.26E-46,1.4220000000000001E-46,2.702E-50,3.9099999999999996E-51,1.689E-49,3.9219999999999997E-51,9.769E-51,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,339.1,8.602,2.239,3.54,0.5821,0.04193,0.008966,0.004801,0.002571,0.003201,0.08183,103.4,4.291,10.64,3.151E-4,5.404E-4,0.006773,5.266E-4,0.005943,0.004362,0.003062,0.003376,0.02075,1.1840000000000001E-46,0.0,2.828E-41,4.703E-39,2.4979999999999998E-39,6.592999999999999E-39,9.166999999999999E-41,1.652E-40,1.213E-41,6.86E-42,1.0170000000000001E-42,1.66E-42,4.291,10.64,3.151E-4,5.404E-4,0.006773,5.266E-4,0.005943,0.004362,0.003062,0.003376,0.02075,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.3,319.0,9.883,2.639,43.95,0.5264,0.3564,0.4816,0.4835,0.5038,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.58,2.289,0.2054,2.5,0.1974,0.02199,0.004106,0.002336,8.076E-4,0.001136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.812E-5,650.0,955200.0,1039000.0,46970.0,46560.0,2925000.0,28420.0,23580.0,26060.0,32040.0,28050.0,1.041E-39,2.58E-40,1.168E-36,4.6E-37,4.4539999999999995E-37,1.143E-37,6.304999999999999E-39,1.343E-39,7.309E-40,4.888E-40,5.436E-40,1.618E-40,1.329E-36,7.867E-38,7.389E-38,2.296E-37,1.808E-39,1.7109999999999998E-39,3.134E-40,1.793E-40,2.3379999999999997E-41,7.316999999999999E-41,2.504E-4,0.4078,0.1858,0.06891,0.1059,0.01382,0.00121,2.393E-4,1.341E-4,6.407E-5,7.976E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.773E-5,0.0903,2.848E-4,3.099E-5,1.762E-5,2.031E-5,5.836E-6,5.882E-6,1.684E-6,9.264E-7,1.887E-6,0.0,1.694E-41,2.0449999999999998E-44,5.1320000000000004E-46,1.261E-46,1.761E-46,2.681E-50,3.221E-51,1.682E-49,3.5779999999999995E-51,9.14E-51,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01643,339.1,8.553,2.277,3.565,0.5773,0.03208,0.009513,0.004754,0.002505,0.003115,0.08183,103.4,4.291,10.64,3.258E-4,5.356E-4,0.006809,5.189E-4,0.005899,0.004363,0.003052,0.002967,0.02118,1.198E-46,0.0,2.902E-41,4.2219999999999995E-39,2.477E-39,6.752999999999999E-39,7.790999999999999E-41,1.78E-40,1.383E-41,6.798E-42,8.66E-43,1.586E-42,4.291,10.64,3.258E-4,5.356E-4,0.006809,5.189E-4,0.005899,0.004363,0.003052,0.002967,0.02118,212.3,855.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.3,323.2,9.837,2.858,43.98,0.5374,0.3705,0.4928,0.482,0.5128,0.0,0.0,0.0,0.0,0.0,0.0,0.001352,26.58,2.289,0.2026,2.53,0.1774,0.01513,0.004411,0.002192,7.172E-4,9.857E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.807E-5,650.0,955200.0,1039000.0,47100.0,38570.0,2932000.0,30620.0,24290.0,27050.0,32580.0,28450.0,1.041E-39,2.035E-40,1.168E-36,4.695E-37,4.49E-37,1.143E-37,4.986E-39,1.421E-39,7.269E-40,4.839E-40,5.3629999999999995E-40,1.618E-40,1.329E-36,7.047E-38,7.304E-38,2.297E-37,9.816E-40,1.2449999999999999E-39,3.335E-40,1.755E-40,1.7379999999999998E-41,6.683999999999999E-41,2.504E-4,0.4078,0.185,0.06988,0.1065,0.01363,9.135E-4,2.566E-4,1.329E-4,6.231E-5,7.754E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.773E-5,0.0903,2.842E-4,3.149E-5,1.775E-5,2.06E-5,5.732E-6,5.884E-6,1.69E-6,9.233E-7,1.887E-6,0.0,1.694E-41,2.0359999999999999E-44,5.4700000000000004E-46,1.3870000000000001E-46,2.106E-46,2.805E-50,3.888E-51,1.686E-49,3.8849999999999996E-51,9.710999999999999E-51,
